time,temperature_2m (・・C),relative_humidity_2m (%),dew_point_2m (・・C),apparent_temperature (・・C),precipitation (mm),pressure_msl (hPa),surface_pressure (hPa),cloud_cover (%),cloud_cover_low (%),cloud_cover_mid (%),cloud_cover_high (%),vapour_pressure_deficit (kPa),wind_speed_10m (km/h),wind_speed_100m (km/h),wind_direction_10m (・・),wind_direction_100m (・・),wind_gusts_10m (km/h),soil_temperature_0_to_7cm (・・C),soil_temperature_7_to_28cm (・・C),soil_temperature_28_to_100cm (・・C),soil_temperature_100_to_255cm (・・C),soil_moisture_0_to_7cm (m?/m?),soil_moisture_7_to_28cm (m?/m?),soil_moisture_28_to_100cm (m?/m?),soil_moisture_100_to_255cm (m?/m?),shortwave_radiation (W/m?),direct_radiation (W/m?),diffuse_radiation (W/m?),direct_normal_irradiance (W/m?),global_tilted_irradiance (W/m?),terrestrial_radiation (W/m?),is_day (),sunshine_duration (s),electricity_shutdown
2022-12-27 02:00:00,22.4,92.0,21.1,25.2,0.1,1011.9,987.7,100.0,75.0,57.0,100.0,0.21,11.2,20.4,315.0,316.0,12.6,22.5,23.9,24.9,25.0,0.316,0.313,0.26,0.305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-27 03:00:00,24.3,91.0,20.6,24.7,0.4,1011.5,987.3,71.0,16.0,10.0,100.0,0.23,10.9,18.9,326.0,325.0,12.6,22.3,23.8,24.9,25.0,0.317,0.313,0.261,0.305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2022-12-27 04:00:00,24.3,87.0,20.6,25.1,0.1,1011.9,986.9,85.0,32.0,44.0,99.0,0.23,8.4,17.9,317.0,222.0,12.6,22.1,23.7,24.9,25.0,0.314,0.313,0.261,0.305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2022-12-27 05:00:00,24.3,87.0,20.5,25.1,0.4,1012.0,987.8,72.0,10.0,57.0,95.0,0.25,7.4,16.2,321.0,323.0,14.4,22.0,23.6,24.9,25.0,0.315,0.312,0.261,0.305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-27 06:00:00,24.3,90.0,20.8,25.6,,1012.5,988.3,64.0,21.0,26.0,100.0,0.28,8.3,16.8,326.0,325.0,14.0,22.0,23.5,24.9,25.0,0.312,0.312,0.262,0.305,12.0,4.0,8.0,38.5,12.0,77.2,1.0,0.0,0.0
2022-12-27 07:00:00,24.1,86.0,21.6,27.2,,1013.3,989.2,52.0,18.0,30.0,100.0,0.39,11.5,20.6,314.0,316.0,15.5,23.6,23.4,24.8,25.0,0.316,0.327,0.269,0.305,121.0,30.0,91.0,119.0,121.0,356.5,1.0,1770.42,0.0
2022-12-27 08:00:00,24.3,82.0,21.7,27.9,,1013.1,986.9,52.0,7.0,8.0,100.0,0.58,5.4,19.4,310.0,313.0,24.8,24.1,23.5,24.8,25.0,0.312,0.325,0.269,0.305,250.0,43.0,207.0,90.7,250.0,77.2,1.0,919.55,
2022-12-27 09:00:00,26.1,77.0,21.8,29.2,0.0,1013.4,989.5,49.0,13.0,12.0,100.0,0.39,12.2,15.8,284.0,287.0,12.6,25.0,23.6,24.8,25.0,0.309,0.322,0.27,0.305,436.0,137.0,299.0,205.1,436.0,944.5,1.0,0.0,0.0
2022-12-27 13:00:00,27.1,74.0,22.1,31.1,,1011.0,987.2,52.0,26.0,10.0,100.0,0.92,10.7,13.9,284.0,222.0,37.1,27.4,24.6,24.8,25.0,0.3,0.313,0.271,0.305,644.0,310.0,334.0,330.3,644.0,1327.1,1.0,3600.0,0.0
2022-12-27 14:00:00,26.5,87.0,22.4,30.1,0.5,1010.5,986.7,99.0,25.0,10.0,100.0,0.76,10.8,13.7,249.0,252.0,30.2,27.3,24.9,24.8,25.0,0.301,0.312,0.241,0.304,465.0,113.0,352.0,131.9,465.0,77.2,1.0,0.0,0.0
2022-12-27 15:00:00,25.7,83.0,22.6,29.6,0.6,1010.0,986.9,74.0,23.0,39.0,100.0,0.56,5.4,12.7,276.0,278.0,29.5,27.2,25.1,24.8,25.0,0.302,0.31,0.271,0.304,461.0,202.0,259.0,280.3,461.0,1019.1,1.0,3600.0,0.0
2022-12-27 16:00:00,24.3,87.0,21.4,29.3,0.6,1009.9,986.0,88.0,32.0,48.0,100.0,0.83,9.5,12.2,281.0,284.0,25.6,26.9,25.2,24.8,25.0,0.304,0.309,0.271,0.304,374.0,195.0,179.0,361.8,374.0,762.1,1.0,3600.0,0.0
2022-12-27 17:00:00,24.9,84.0,22.1,28.8,0.6,1010.4,986.4,100.0,18.0,53.0,100.0,0.5,7.7,10.9,259.0,222.0,21.6,25.9,25.3,24.8,25.0,0.307,0.308,0.271,0.304,136.0,26.0,110.0,80.2,136.0,77.2,1.0,606.91,0.0
2022-12-27 18:00:00,24.3,92.0,22.2,27.9,0.1,1011.1,987.0,82.0,36.0,32.0,100.0,0.22,4.1,8.4,232.0,245.0,17.3,25.0,25.3,24.8,25.0,0.305,0.308,0.272,0.304,31.0,4.0,27.0,28.3,31.0,138.0,0.0,0.0,
2022-12-27 19:00:00,22.8,96.0,22.2,27.1,,1011.6,987.4,69.0,18.0,25.0,100.0,0.1,4.6,6.9,219.0,222.0,7.6,25.9,25.0,24.8,25.0,0.301,0.309,0.273,0.304,0.0,0.0,0.0,0.0,0.0,77.2,0.0,0.0,0.0
2022-12-27 20:00:00,24.3,97.0,22.2,27.2,,1011.9,987.7,67.0,30.0,17.0,100.0,0.09,3.9,6.5,292.0,304.0,6.5,24.9,25.0,24.8,25.0,0.299,0.308,0.273,0.304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-27 21:00:00,22.9,94.0,21.9,27.1,,1012.2,988.0,68.0,27.0,22.0,100.0,0.16,4.5,11.0,299.0,302.0,7.6,24.2,25.0,24.8,25.0,0.297,0.307,0.273,0.304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2022-12-27 22:00:00,24.3,91.0,21.6,26.8,0.0,1012.4,988.2,52.0,10.0,33.0,100.0,0.25,6.8,14.2,302.0,306.0,12.6,23.8,24.9,24.8,25.0,0.296,0.306,0.273,0.304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-27 23:00:00,22.7,93.0,21.5,26.3,0.0,1011.7,987.5,34.0,6.0,16.0,64.0,0.2,7.4,15.1,317.0,308.0,13.0,23.5,24.8,24.8,25.0,0.294,0.305,0.273,0.304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-28 00:00:00,22.1,93.0,20.9,25.8,0.0,1011.5,986.9,64.0,16.0,32.0,100.0,0.18,4.6,11.5,342.0,316.0,12.6,23.1,24.7,24.8,25.0,0.293,0.305,0.241,0.304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-28 01:00:00,24.3,93.0,20.5,25.2,,1011.1,986.9,69.0,17.0,39.0,100.0,0.19,5.2,9.7,335.0,312.0,7.6,22.9,24.5,24.8,25.0,0.292,0.304,0.274,0.304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-28 02:00:00,22.2,89.0,20.2,25.5,,1011.0,986.8,59.0,29.0,29.0,52.0,0.3,4.3,9.7,5.0,345.0,7.2,22.7,24.4,24.8,25.0,0.29,0.303,0.274,0.304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-28 03:00:00,22.5,85.0,19.9,25.8,0.1,1010.8,986.9,80.0,16.0,60.0,98.0,0.4,4.0,5.1,265.0,266.0,6.5,22.6,24.2,24.8,25.0,0.29,0.302,0.274,0.304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-28 04:00:00,22.6,87.0,20.0,26.0,0.1,1010.6,986.4,52.0,4.0,47.0,100.0,0.4,2.9,2.0,60.0,45.0,5.0,22.6,24.1,24.8,25.0,0.29,0.301,0.274,0.304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-28 05:00:00,23.0,83.0,20.0,26.9,0.1,1010.9,986.8,65.0,2.0,55.0,100.0,0.47,5.4,2.2,230.0,279.0,12.6,22.2,24.0,24.8,25.0,0.289,0.301,0.274,0.304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-28 06:00:00,23.0,85.0,20.2,26.5,0.1,1011.3,986.9,58.0,1.0,45.0,100.0,0.43,3.1,5.9,324.0,313.0,6.1,22.3,23.8,24.8,25.0,0.288,0.3,0.274,0.304,13.0,2.0,11.0,19.4,13.0,83.9,1.0,0.0,0.0
2022-12-28 07:00:00,24.2,83.0,21.1,28.3,,1012.0,987.9,52.0,1.0,25.0,93.0,0.52,2.9,4.6,230.0,309.0,7.9,23.5,23.9,24.8,25.0,0.286,0.299,0.274,0.304,140.0,56.0,84.0,223.8,140.0,353.9,1.0,3600.0,0.0
2022-12-28 08:00:00,25.8,78.0,21.8,30.2,,1012.1,986.9,52.0,1.0,22.0,82.0,0.72,3.3,4.5,276.0,222.0,11.9,24.9,23.9,24.8,25.0,0.285,0.298,0.274,0.304,377.0,268.0,109.0,566.9,377.0,668.6,1.0,3600.0,0.0
2022-12-28 09:00:00,27.1,75.0,22.2,31.3,,1011.7,987.9,28.0,4.0,5.0,72.0,0.91,7.9,9.9,254.0,260.0,19.4,26.3,24.1,24.8,25.0,0.283,0.297,0.241,0.304,609.0,479.0,130.0,718.5,609.0,942.8,1.0,3600.0,0.0
2022-12-28 10:00:00,28.2,73.0,22.9,33.7,0.0,1011.5,987.8,52.0,10.0,14.0,87.0,1.02,5.4,12.0,245.0,249.0,12.6,27.6,24.4,24.8,25.0,0.28,0.295,0.241,0.304,802.0,685.0,117.0,836.6,802.0,1158.0,1.0,3600.0,0.0
2022-12-28 11:00:00,27.9,76.0,23.3,33.4,,1010.9,987.2,52.0,18.0,10.0,93.0,0.91,5.4,16.7,241.0,245.0,31.7,28.6,24.7,24.8,25.0,0.277,0.293,0.273,0.304,875.0,725.0,150.0,789.1,875.0,1299.4,1.0,3600.0,0.0
2022-12-28 12:00:00,24.3,78.0,23.6,33.5,1.4,1010.5,986.7,100.0,100.0,50.0,81.0,0.39,8.8,10.9,251.0,253.0,12.6,28.8,25.0,24.8,25.0,0.288,0.292,0.273,0.304,731.0,376.0,355.0,391.7,731.0,1357.4,1.0,3600.0,0.0
2022-12-28 13:00:00,25.3,85.0,22.7,28.4,5.4,1010.1,986.2,52.0,100.0,10.0,100.0,0.48,5.4,20.7,238.0,235.0,32.0,28.0,25.3,24.8,25.0,0.352,0.292,0.241,0.304,439.0,78.0,361.0,83.1,439.0,1328.1,1.0,691.87,0.0
2022-12-28 14:00:00,24.3,87.0,22.7,29.9,4.8,1009.6,985.7,86.0,55.0,10.0,100.0,0.57,8.9,11.6,284.0,286.0,31.0,27.0,25.5,24.8,25.0,0.348,0.313,0.241,0.304,297.0,33.0,264.0,38.5,297.0,1213.4,1.0,0.0,0.0
2022-12-28 15:00:00,24.3,82.0,22.2,29.1,2.5,1009.0,985.1,52.0,62.0,48.0,100.0,0.61,5.4,13.9,290.0,291.0,25.2,26.5,25.6,24.8,25.0,0.354,0.32,0.241,0.304,313.0,40.0,273.0,55.4,313.0,1021.1,1.0,0.0,
2022-12-28 16:00:00,24.3,88.0,22.1,27.2,4.8,1009.6,985.6,100.0,68.0,37.0,100.0,0.37,13.9,19.1,260.0,259.0,28.1,25.9,25.6,24.8,25.0,0.387,0.327,0.274,0.304,169.0,17.0,152.0,31.5,169.0,77.2,1.0,0.0,
2022-12-28 17:00:00,24.2,91.0,22.6,28.2,2.5,1010.1,986.1,95.0,22.0,10.0,100.0,0.27,9.0,14.8,230.0,293.0,28.1,25.1,25.6,24.8,25.0,0.355,0.344,0.275,0.304,80.0,8.0,72.0,24.6,80.0,460.8,1.0,0.0,
2022-12-28 18:00:00,24.3,87.0,22.5,28.2,,1010.6,986.5,52.0,11.0,57.0,100.0,0.23,6.2,12.1,291.0,222.0,16.2,24.6,25.5,24.8,25.0,0.349,0.344,0.241,0.304,13.0,0.0,13.0,0.0,13.0,139.3,0.0,0.0,0.0
2022-12-28 19:00:00,23.5,91.0,21.9,27.1,,1011.5,987.4,52.0,55.0,53.0,100.0,0.27,8.3,16.2,272.0,270.0,13.7,25.0,25.3,24.8,25.0,0.354,0.332,0.277,0.304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2022-12-28 20:00:00,24.3,94.0,22.2,27.0,0.7,1012.4,988.2,100.0,18.0,48.0,100.0,0.17,8.9,15.9,284.0,283.0,18.0,24.3,25.2,24.8,25.0,0.345,0.334,0.277,0.304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-28 21:00:00,24.3,92.0,21.9,26.5,0.3,1012.7,988.5,63.0,9.0,42.0,100.0,0.22,11.4,19.4,325.0,313.0,19.1,23.8,25.1,24.8,25.0,0.337,0.334,0.278,0.304,0.0,0.0,0.0,0.0,0.0,77.2,0.0,0.0,
2022-12-28 22:00:00,24.3,90.0,21.3,25.6,0.2,1012.6,988.4,100.0,18.0,10.0,100.0,0.27,13.4,22.7,324.0,316.0,23.4,23.4,24.9,24.8,25.0,0.331,0.333,0.241,0.304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-29 01:00:00,24.3,87.0,21.1,26.3,1.1,1010.4,986.3,100.0,19.0,98.0,100.0,0.32,8.0,16.2,342.0,222.0,12.6,22.8,24.5,24.8,25.0,0.34,0.331,0.282,0.304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2022-12-29 02:00:00,24.3,88.0,21.0,26.5,0.3,1009.5,985.4,60.0,6.0,41.0,100.0,0.33,6.3,14.4,230.0,323.0,13.0,22.7,24.3,24.8,25.0,0.334,0.331,0.282,0.304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-29 03:00:00,24.3,89.0,20.1,25.4,,1009.2,985.0,52.0,18.0,26.0,100.0,0.3,5.4,6.0,42.0,343.0,10.1,22.4,24.2,24.8,25.0,0.328,0.33,0.283,0.304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-29 04:00:00,21.6,91.0,20.1,24.5,0.0,1009.4,985.2,67.0,8.0,50.0,100.0,0.22,6.8,9.3,108.0,222.0,9.4,22.2,24.0,24.8,25.0,0.322,0.329,0.284,0.304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-29 05:00:00,21.8,87.0,21.0,25.5,0.0,1009.9,985.7,52.0,10.0,38.0,100.0,0.12,4.2,7.6,70.0,95.0,10.8,22.2,23.9,24.8,25.0,0.318,0.327,0.284,0.304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-29 06:00:00,24.3,93.0,21.1,26.3,0.0,1010.1,985.9,40.0,6.0,7.0,100.0,0.2,4.0,4.5,355.0,346.0,6.5,22.2,23.7,24.8,25.0,0.314,0.326,0.285,0.304,13.0,1.0,12.0,9.8,13.0,82.6,1.0,0.0,0.0
2022-12-29 07:00:00,24.3,86.0,21.9,28.4,0.0,1011.2,986.9,91.0,2.0,10.0,100.0,0.44,6.9,12.2,321.0,315.0,7.9,24.1,23.8,24.8,25.0,0.306,0.322,0.285,0.304,126.0,31.0,95.0,124.8,126.0,351.4,1.0,1943.63,0.0
2022-12-29 08:00:00,25.4,80.0,21.6,29.9,0.0,1011.4,987.4,52.0,18.0,23.0,100.0,0.67,1.8,1.6,180.0,243.0,12.2,24.7,23.9,24.8,25.0,0.304,0.32,0.286,0.304,215.0,20.0,195.0,42.4,215.0,666.4,1.0,0.0,0.0
2022-12-29 09:00:00,24.3,79.0,22.6,31.1,,1011.4,986.9,43.0,18.0,21.0,100.0,0.71,5.4,3.9,158.0,158.0,13.0,25.9,24.0,24.7,25.0,0.301,0.318,0.286,0.304,433.0,182.0,251.0,273.5,433.0,941.2,1.0,3600.0,0.0
2022-12-29 10:00:00,27.2,80.0,23.3,33.2,0.0,1010.9,987.1,44.0,3.0,18.0,100.0,0.74,5.2,5.9,230.0,166.0,28.8,27.3,24.3,24.7,25.0,0.298,0.316,0.286,0.304,727.0,460.0,267.0,562.3,727.0,1156.9,1.0,3600.0,0.0
2022-12-29 11:00:00,24.3,79.0,23.9,35.1,0.1,1010.6,986.9,56.0,18.0,23.0,100.0,0.8,5.4,5.0,151.0,150.0,12.6,28.5,24.6,24.7,25.0,0.295,0.314,0.241,0.304,822.0,507.0,315.0,552.0,822.0,1299.0,1.0,3600.0,0.0
2022-12-29 12:00:00,26.6,79.0,22.7,30.4,11.9,1010.3,986.9,52.0,59.0,21.0,100.0,0.73,11.1,13.5,234.0,236.0,12.6,28.2,25.0,24.7,25.0,0.4,0.329,0.241,0.304,528.0,182.0,346.0,189.6,528.0,1357.7,1.0,3600.0,
2022-12-29 13:00:00,25.7,86.0,23.2,30.7,3.6,1009.6,985.7,32.0,1.0,10.0,100.0,0.46,4.8,6.5,257.0,267.0,26.3,27.1,25.2,24.7,25.0,0.357,0.353,0.288,0.304,280.0,0.0,280.0,0.0,280.0,1329.0,1.0,0.0,0.0
2022-12-29 14:00:00,26.6,84.0,23.8,31.8,0.0,1008.9,986.9,53.0,10.0,23.0,100.0,0.54,5.4,6.8,233.0,245.0,17.6,27.3,25.4,24.7,25.0,0.344,0.35,0.29,0.304,375.0,45.0,330.0,52.4,375.0,1214.9,1.0,0.0,0.0
2022-12-29 15:00:00,25.9,82.0,22.6,29.8,9.5,1008.9,985.0,100.0,48.0,10.0,100.0,0.61,9.7,12.8,272.0,280.0,20.5,27.3,25.5,24.8,25.0,0.403,0.364,0.291,0.304,384.0,121.0,263.0,167.3,384.0,77.2,1.0,3217.97,0.0
2022-12-29 16:00:00,24.3,91.0,22.9,28.6,2.2,1009.4,985.4,52.0,20.0,48.0,100.0,0.27,8.4,11.5,223.0,229.0,12.6,26.0,25.6,24.8,25.0,0.365,0.37,0.296,0.304,106.0,0.0,106.0,0.0,106.0,766.8,1.0,0.0,0.0
2022-12-29 17:00:00,23.4,94.0,22.4,27.4,1.4,1010.5,986.4,100.0,100.0,65.0,100.0,0.17,8.2,13.0,230.0,222.0,21.2,25.2,25.6,24.8,25.0,0.362,0.364,0.299,0.304,61.0,1.0,60.0,3.1,61.0,463.2,1.0,0.0,0.0
2022-12-29 18:00:00,23.8,92.0,22.5,28.6,0.3,1010.2,986.1,33.0,2.0,2.0,100.0,0.22,3.0,7.0,256.0,305.0,14.0,24.6,25.5,24.8,25.0,0.35,0.36,0.302,0.304,16.0,0.0,16.0,0.0,16.0,140.5,0.0,0.0,0.0
2022-12-29 19:00:00,24.3,95.0,22.8,28.3,0.2,1011.1,987.0,67.0,14.0,41.0,100.0,0.14,4.4,5.5,230.0,212.0,11.5,25.3,25.4,24.8,25.0,0.322,0.339,0.241,0.304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-29 20:00:00,24.3,91.0,22.7,29.5,0.2,1011.6,987.6,52.0,18.0,18.0,100.0,0.29,5.4,2.1,360.0,239.0,12.6,24.6,25.4,24.8,25.0,0.32,0.337,0.3,0.304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-29 22:00:00,23.4,97.0,22.8,28.3,0.0,1012.3,988.2,78.0,18.0,56.0,100.0,0.09,5.4,3.9,193.0,214.0,6.5,23.8,25.1,24.8,25.0,0.315,0.332,0.302,0.304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-29 23:00:00,22.5,98.0,22.2,26.9,,1012.3,988.1,55.0,15.0,19.0,100.0,0.04,4.7,5.7,238.0,235.0,5.8,23.4,25.0,24.8,25.0,0.313,0.33,0.303,0.304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-30 00:00:00,22.5,98.0,22.2,27.1,0.0,1011.7,987.5,75.0,33.0,25.0,100.0,0.04,3.3,7.4,264.0,256.0,6.1,23.1,24.8,24.8,25.0,0.31,0.328,0.303,0.304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-30 01:00:00,22.7,94.0,21.8,26.8,,1011.0,986.9,48.0,0.0,30.0,100.0,0.16,5.2,12.3,326.0,310.0,8.6,23.0,24.6,24.8,25.0,0.309,0.327,0.304,0.304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2022-12-30 02:00:00,24.3,92.0,21.1,26.3,0.0,1010.2,986.0,36.0,3.0,6.0,100.0,0.22,4.4,8.5,9.0,306.0,8.6,22.8,24.5,24.8,25.0,0.307,0.325,0.304,0.304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2022-12-30 03:00:00,22.2,90.0,20.4,25.7,0.0,1010.0,985.8,41.0,6.0,9.0,100.0,0.27,3.9,5.4,34.0,340.0,5.4,22.6,24.3,24.8,25.0,0.305,0.324,0.304,0.304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-30 04:00:00,23.1,85.0,20.4,26.8,0.0,1010.4,986.3,50.0,12.0,16.0,100.0,0.42,2.4,2.3,117.0,219.0,5.0,22.2,24.2,24.8,25.0,0.304,0.322,0.305,0.304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-30 05:00:00,24.3,94.0,20.2,24.4,0.0,1011.0,986.7,60.0,18.0,36.0,100.0,0.14,5.1,4.0,39.0,27.0,6.1,22.0,24.0,24.8,25.0,0.302,0.321,0.305,0.304,0.0,0.0,0.0,0.0,0.0,77.2,0.0,0.0,
2022-12-30 06:00:00,23.3,84.0,20.5,27.4,0.0,1011.6,987.5,39.0,4.0,9.0,100.0,0.46,5.4,1.1,90.0,252.0,6.5,22.1,23.9,24.8,25.0,0.301,0.319,0.305,0.304,15.0,3.0,12.0,29.7,15.0,81.3,1.0,0.0,0.0
2022-12-30 07:00:00,24.3,83.0,21.1,27.5,0.0,1011.4,987.3,68.0,0.0,63.0,100.0,0.52,7.9,18.5,309.0,307.0,16.2,23.8,23.8,24.8,25.0,0.301,0.319,0.306,0.304,159.0,72.0,87.0,291.9,159.0,348.8,1.0,3600.0,
2022-12-30 08:00:00,24.3,87.0,21.9,29.6,,1011.9,988.0,90.0,0.0,10.0,100.0,0.72,8.2,16.8,308.0,313.0,16.6,24.5,23.9,24.8,25.0,0.3,0.318,0.241,0.304,209.0,33.0,176.0,70.3,209.0,664.3,1.0,308.0,
2022-12-30 12:00:00,24.3,78.0,23.5,34.0,0.1,1010.2,986.4,56.0,27.0,3.0,100.0,0.8,3.2,3.9,117.0,112.0,24.8,27.8,24.6,24.7,25.0,0.291,0.311,0.241,0.304,698.0,323.0,375.0,336.4,698.0,1358.1,1.0,3600.0,0.0
2022-12-30 13:00:00,28.1,75.0,23.2,33.5,0.4,1009.7,986.0,68.0,18.0,20.0,100.0,0.95,3.6,5.2,323.0,335.0,22.3,28.3,24.9,24.7,25.0,0.292,0.31,0.306,0.304,594.0,222.0,372.0,236.1,594.0,1330.0,1.0,3600.0,
2022-12-30 14:00:00,27.8,87.0,22.3,31.9,0.3,1009.1,985.4,46.0,7.0,16.0,100.0,1.05,7.4,10.2,299.0,309.0,26.6,28.1,25.2,24.7,25.0,0.292,0.308,0.306,0.304,418.0,81.0,337.0,94.2,418.0,1216.5,1.0,1025.4,0.0
2022-12-30 15:00:00,27.4,74.0,22.3,31.4,,1008.5,984.8,43.0,4.0,16.0,100.0,0.96,5.4,10.4,230.0,290.0,27.7,27.7,25.4,24.8,25.0,0.29,0.307,0.306,0.304,341.0,60.0,281.0,82.8,341.0,1025.2,1.0,683.48,0.0
2022-12-30 16:00:00,24.3,75.0,22.2,30.7,0.0,1008.8,985.0,50.0,11.0,17.0,100.0,0.91,9.4,13.6,272.0,281.0,19.8,27.3,25.6,24.8,25.0,0.288,0.306,0.306,0.304,254.0,51.0,203.0,93.8,254.0,769.1,1.0,1013.83,
2022-12-30 17:00:00,26.5,80.0,22.7,30.8,0.0,1009.1,986.9,46.0,5.0,20.0,100.0,0.39,6.9,11.9,230.0,275.0,17.6,26.8,25.7,24.8,25.0,0.287,0.305,0.306,0.304,145.0,18.0,127.0,54.7,145.0,465.7,1.0,0.0,
2022-12-30 18:00:00,24.3,85.0,22.1,28.7,0.5,1010.2,986.2,70.0,21.0,10.0,100.0,0.47,7.6,16.6,275.0,292.0,20.5,25.9,25.7,24.8,25.0,0.29,0.304,0.305,0.304,35.0,3.0,32.0,20.9,35.0,141.7,0.0,0.0,0.0
2022-12-30 19:00:00,25.0,87.0,23.2,30.3,0.1,1010.6,986.6,42.0,18.0,9.0,100.0,0.33,2.3,4.8,219.0,222.0,13.3,26.2,25.7,24.8,25.0,0.29,0.303,0.305,0.304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-30 20:00:00,24.3,96.0,22.8,28.3,0.0,1011.0,986.9,54.0,15.0,18.0,100.0,0.13,4.7,5.4,67.0,37.0,6.8,25.3,25.7,24.8,25.0,0.289,0.302,0.305,0.304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-30 21:00:00,24.4,90.0,22.7,29.2,0.0,1010.8,986.8,38.0,3.0,8.0,100.0,0.3,3.3,6.6,6.0,338.0,6.1,24.6,25.6,24.8,25.0,0.288,0.302,0.305,0.304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-30 22:00:00,22.7,94.0,21.6,27.1,0.0,1010.8,986.6,38.0,4.0,7.0,100.0,0.17,2.3,5.5,72.0,23.0,5.0,24.0,25.5,24.8,25.0,0.287,0.301,0.305,0.304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-30 23:00:00,22.9,94.0,22.0,27.1,0.0,1011.0,986.9,38.0,17.0,13.0,49.0,0.16,5.4,7.1,113.0,105.0,8.6,23.7,25.3,24.8,25.0,0.286,0.301,0.305,0.304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-31 00:00:00,23.5,94.0,22.4,28.3,0.0,1010.5,986.4,52.0,13.0,20.0,94.0,0.19,2.2,1.8,90.0,127.0,12.6,23.4,25.1,24.8,25.0,0.286,0.3,0.305,0.304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-31 01:00:00,23.3,92.0,22.0,27.9,0.0,1010.0,985.9,41.0,7.0,18.0,80.0,0.23,2.3,3.2,39.0,27.0,3.6,23.1,25.0,24.8,25.0,0.285,0.299,0.305,0.304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-31 02:00:00,23.3,90.0,21.5,27.6,0.0,1008.9,984.8,33.0,4.0,0.0,97.0,0.3,2.6,6.5,304.0,326.0,4.0,22.9,24.8,24.8,25.0,0.284,0.299,0.305,0.304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-31 03:00:00,23.1,90.0,21.5,27.4,,1009.2,985.1,52.0,35.0,10.0,99.0,0.27,2.9,4.2,90.0,20.0,12.6,22.8,24.6,24.8,25.0,0.284,0.298,0.305,0.304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-31 04:00:00,24.3,93.0,21.4,26.7,,1009.3,985.2,70.0,22.0,34.0,99.0,0.18,2.9,1.5,150.0,76.0,4.3,22.8,24.5,24.8,25.0,0.283,0.298,0.305,0.304,0.0,0.0,0.0,0.0,0.0,77.2,0.0,0.0,0.0
